,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
80,0.004955401387512388,0.443359375,0.485
81,0.005153617443012884,0.455078125,0.48
82,0.005153617443012884,0.4609375,0.475
83,0.005351833498513379,0.47265625,0.47
84,0.005550049554013875,0.4765625,0.465
85,0.005946481665014866,0.4765625,0.46
86,0.006144697720515362,0.484375,0.455
87,0.006541129831516353,0.490234375,0.45
88,0.006541129831516353,0.501953125,0.445
89,0.0075322101090188305,0.51171875,0.44
90,0.008126858275520317,0.517578125,0.435
91,0.008523290386521309,0.521484375,0.43
92,0.009117938553022795,0.53125,0.425
93,0.009316154608523291,0.537109375,0.42
94,0.010109018830525273,0.546875,0.415
95,0.010307234886025769,0.55078125,0.41
96,0.010703666997026759,0.55859375,0.405
97,0.011298315163528246,0.5703125,0.4
98,0.011892963330029732,0.576171875,0.395
99,0.01248761149653122,0.580078125,0.39
100,0.01288404360753221,0.583984375,0.385
101,0.013478691774033697,0.58984375,0.38
102,0.01427155599603568,0.595703125,0.375
103,0.015857284440039643,0.603515625,0.37
104,0.017046580773042618,0.60546875,0.365
105,0.018434093161546084,0.61328125,0.36
106,0.018632309217046582,0.61328125,0.3594850824537522
107,0.01962338949454906,0.6171875,0.355
108,0.020218037661050545,0.619140625,0.35
109,0.02180376610505451,0.626953125,0.345
110,0.023389494549058473,0.630859375,0.34
111,0.024777006937561942,0.640625,0.335
112,0.02576808721506442,0.646484375,0.33
113,0.02755203171456888,0.65234375,0.325
114,0.02973240832507433,0.65625,0.32
115,0.030723488602576808,0.669921875,0.315
116,0.030723488602576808,0.671875,0.3140663186857651
117,0.03270564915758176,0.673828125,0.31
118,0.035084241823587714,0.67578125,0.305
119,0.036669970267591674,0.677734375,0.3
120,0.03686818632309217,0.677734375,0.29948508245375227
121,0.038453914767096135,0.693359375,0.295
122,0.0398414271555996,0.697265625,0.29
123,0.04162537165510406,0.705078125,0.285
124,0.04360753221010902,0.71484375,0.28
125,0.04479682854311199,0.728515625,0.275
126,0.04598612487611497,0.732421875,0.27
127,0.04836471754212091,0.7421875,0.265
128,0.050743310208126856,0.75,0.26
129,0.05391476709613479,0.7578125,0.255
130,0.05550049554013875,0.7578125,0.25
131,0.057482656095143705,0.763671875,0.245
132,0.060852329038652134,0.76953125,0.24
133,0.060852329038652134,0.771484375,0.2351808183934977
134,0.06342913776015857,0.77734375,0.235
135,0.0669970267591675,0.78125,0.23
136,0.06719524281466799,0.78125,0.22906631868576516
137,0.06937561942517344,0.791015625,0.225
138,0.07849355797819624,0.806640625,0.215
139,0.08186323092170465,0.814453125,0.21
140,0.08225966303270565,0.814453125,0.20948508245375227
141,0.08681863230921705,0.818359375,0.205
142,0.09078295341922696,0.82421875,0.2
143,0.09672943508424182,0.830078125,0.195
144,0.09712586719524281,0.830078125,0.19371907555095016
145,0.1016848364717542,0.837890625,0.19
146,0.10604558969276512,0.83984375,0.185
147,0.10644202180376611,0.83984375,0.1837948832244719
148,0.11159563924677898,0.84765625,0.18
149,0.11635282457879088,0.853515625,0.175
150,0.11655104063429138,0.853515625,0.17179750105206915
151,0.12111000991080277,0.85546875,0.17
152,0.12487611496531219,0.865234375,0.165
153,0.1296333002973241,0.87109375,0.16
154,0.13280475718533202,0.873046875,0.155
155,0.13875123885034688,0.876953125,0.15
156,0.14390485629335975,0.87890625,0.145
157,0.1504459861248761,0.884765625,0.14
158,0.15738354806739346,0.890625,0.135
159,0.15758176412289396,0.890625,0.1311073018227888
160,0.16630327056491576,0.8984375,0.13
161,0.17224975222993064,0.90234375,0.125
162,0.18156590683845392,0.908203125,0.12
163,0.18909811694747275,0.912109375,0.115
164,0.19861248761149652,0.9140625,0.11
165,0.19861248761149652,0.916015625,0.10906631868576515
166,0.19881070366699702,0.916015625,0.10878587304350112
167,0.20753221010901884,0.92578125,0.105
168,0.20773042616451934,0.92578125,0.10448508245375226
169,0.2180376610505451,0.9296875,0.1
170,0.21823587710604558,0.9296875,0.09906631868576515
171,0.23012884043607532,0.93359375,0.095
172,0.24301288404360752,0.939453125,0.09
173,0.24321110009910804,0.939453125,0.08948508245375227
174,0.2576808721506442,0.943359375,0.085
175,0.2749256689791873,0.947265625,0.08
176,0.2937561942517344,0.951171875,0.075
177,0.29415262636273537,0.951171875,0.0737948832244719
178,0.3117938553022795,0.953125,0.07
179,0.3121902874132805,0.953125,0.06906631868576515
180,0.3330029732408325,0.958984375,0.065
181,0.333201189296333,0.958984375,0.06486049562594086
182,0.3546085232903865,0.9609375,0.06
183,0.3550049554013875,0.9609375,0.05948508245375226
184,0.3827552031714569,0.96484375,0.055
185,0.38295341922695736,0.96484375,0.054129601186806243
186,0.41486620416253717,0.96875,0.05
187,0.4150644202180377,0.96875,0.049841199383378755
188,0.4487611496531219,0.974609375,0.045
189,0.4489593657086224,0.974609375,0.04234628436398932
190,0.4840436075322101,0.98046875,0.04
191,0.4842418235877106,0.98046875,0.03926544709839666
192,0.5306243805748265,0.986328125,0.035
193,0.5825569871159564,0.990234375,0.03
194,0.5827552031714569,0.990234375,0.029485082453752257
195,0.6438057482656095,0.990234375,0.025
196,0.64400396432111,0.990234375,0.024265447098396665
197,0.7137760158572845,0.994140625,0.02
198,0.713974231912785,0.994140625,0.019644518733053982
199,0.796828543111992,0.99609375,0.015
200,0.8761149653121902,0.998046875,0.01
201,0.8763131813676908,0.998046875,0.009485082453752259
202,0.9450941526263628,0.998046875,0.005
203,1.0,1.0,0.0
