,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
92,0.013328028645315298,0.61328125,0.355
93,0.013725880246667993,0.619140625,0.35
94,0.01472050925004973,0.625,0.345
95,0.016112989854784165,0.62890625,0.34
96,0.016908693057489557,0.640625,0.335
97,0.017903322060871293,0.650390625,0.33
98,0.019295802665605728,0.65234375,0.325
99,0.019693654266958426,0.658203125,0.32
100,0.020489357469663814,0.6640625,0.315
101,0.022478615476427294,0.669921875,0.31
102,0.024070021881838075,0.6796875,0.305
103,0.025860354087925204,0.689453125,0.3
104,0.02605927988860155,0.6953125,0.295
105,0.02784961209468868,0.703125,0.29
106,0.029639944300775812,0.712890625,0.285
107,0.031828128108215635,0.716796875,0.28
108,0.03302168291227372,0.720703125,0.275
109,0.03481201511836085,0.73046875,0.27
110,0.036403421523771635,0.736328125,0.265
111,0.03898945693256416,0.740234375,0.26
112,0.04097871493932763,0.751953125,0.255
113,0.04356475034812015,0.7578125,0.25
114,0.045951859956236324,0.76171875,0.245
115,0.051123930773821366,0.765625,0.235
116,0.05370996618261389,0.7734375,0.23
117,0.057290630594788144,0.78125,0.225
118,0.0608712950069624,0.78125,0.22
119,0.06325840461507858,0.791015625,0.215
120,0.06763477222995823,0.79296875,0.21
121,0.07101651084145613,0.794921875,0.205
122,0.07539287845633579,0.796875,0.2
123,0.07897354286851005,0.802734375,0.195
124,0.082952058882037,0.810546875,0.19
125,0.08991446190570918,0.822265625,0.185
126,0.09548438432464691,0.8359375,0.18
127,0.09926397453749751,0.837890625,0.175
128,0.1042371195544062,0.83984375,0.17
129,0.10801670976725682,0.84375,0.165
130,0.11517803859160533,0.8515625,0.16
131,0.12054903520986672,0.85546875,0.155
132,0.12870499303759697,0.869140625,0.15
133,0.13646309926397454,0.869140625,0.145
134,0.14382335388899942,0.876953125,0.14
135,0.14402227968967576,0.876953125,0.13906822265743302
136,0.1517803859160533,0.884765625,0.135
137,0.15197931171672965,0.884765625,0.13448624037048582
138,0.1587427889397255,0.89453125,0.13
139,0.15894171474040183,0.89453125,0.1294862403704858
140,0.16371593395663417,0.8984375,0.125
141,0.17326437238909886,0.908203125,0.12
142,0.18122140441615278,0.91796875,0.115
143,0.18818380743982493,0.919921875,0.11
144,0.18858165904117763,0.919921875,0.10526441119391268
145,0.19753332007161328,0.931640625,0.105
146,0.2100656455142232,0.9375,0.1
147,0.21026457131489953,0.9375,0.09948624037048581
148,0.22438830316292024,0.951171875,0.095
149,0.23851203501094093,0.953125,0.09
150,0.23890988661229362,0.953125,0.08828367101261601
151,0.25442609906504876,0.962890625,0.085
152,0.2659637955042769,0.96875,0.08
153,0.2661627213049533,0.96875,0.07906822265743302
154,0.28068430475432665,0.97265625,0.075
155,0.28088323055500297,0.97265625,0.07406822265743301
156,0.2975929978118162,0.9765625,0.07
157,0.2977919236124925,0.9765625,0.0687214649822695
158,0.3150984682713348,0.98046875,0.065
159,0.3375770837477621,0.984375,0.06
160,0.33777600954843845,0.984375,0.05762268568535186
161,0.36204495723095287,0.986328125,0.055
162,0.36244280883230556,0.986328125,0.054486240370485814
163,0.3626417346329819,0.986328125,0.054068222657433024
164,0.3926795305351104,0.98828125,0.05
165,0.43326039387308535,0.98828125,0.045
166,0.46528744778197734,0.98828125,0.04
167,0.5046747563158942,0.98828125,0.035
168,0.5048736821165705,0.98828125,0.03448624037048582
169,0.5536105032822757,0.990234375,0.03
170,0.6148796498905909,0.9921875,0.025
171,0.6843047543266362,0.994140625,0.02
172,0.7692460712154366,0.998046875,0.015
173,0.8561766461110006,1.0,0.01
174,0.8563755719116769,1.0,0.00972920798469717
175,0.9389297791923612,1.0,0.005
176,0.9391287049930376,1.0,0.004486240370485817
177,1.0,1.0,0.0
