,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
50,0.0003994407829039345,0.337890625,0.615
51,0.0003994407829039345,0.349609375,0.61
52,0.0005991611743559018,0.359375,0.605
53,0.0005991611743559018,0.365234375,0.6
54,0.0005991611743559018,0.3671875,0.595
55,0.000798881565807869,0.373046875,0.585
56,0.000798881565807869,0.390625,0.57
57,0.0009986019572598363,0.396484375,0.565
58,0.0011983223487118035,0.40625,0.56
59,0.0011983223487118035,0.4140625,0.55
60,0.0013980427401637707,0.41796875,0.545
61,0.0013980427401637707,0.427734375,0.54
62,0.0017974835230677051,0.4375,0.53
63,0.0017974835230677051,0.44140625,0.525
64,0.0019972039145196726,0.455078125,0.52
65,0.0019972039145196726,0.466796875,0.505
66,0.00219692430597164,0.47265625,0.5
67,0.0025963650888755742,0.4765625,0.495
68,0.0025963650888755742,0.48046875,0.49
69,0.0025963650888755742,0.486328125,0.485
70,0.0027960854803275414,0.4921875,0.48
71,0.003195526263231476,0.498046875,0.475
72,0.003395246654683443,0.501953125,0.47
73,0.0037946874375873775,0.513671875,0.465
74,0.0037946874375873775,0.515625,0.46
75,0.0037946874375873775,0.5234375,0.455
76,0.004993009786299181,0.53515625,0.445
77,0.005592170960655083,0.546875,0.44
78,0.006191332135010985,0.552734375,0.435
79,0.006391052526462952,0.55859375,0.43
80,0.006391052526462952,0.56640625,0.425
81,0.006590772917914919,0.5703125,0.42
82,0.007389654483722788,0.57421875,0.415
83,0.007789095266626723,0.578125,0.41
84,0.00878769722388656,0.583984375,0.405
85,0.009386858398242461,0.5859375,0.4
86,0.01078490113840623,0.591796875,0.395
87,0.011184341921310166,0.595703125,0.39
88,0.011783503095666068,0.60546875,0.385
89,0.011983223487118035,0.607421875,0.38
90,0.01298182544437787,0.615234375,0.375
91,0.01298182544437787,0.623046875,0.37
92,0.01457958857599361,0.634765625,0.36
93,0.014979029358897543,0.640625,0.355
94,0.016177351707609346,0.64453125,0.35
95,0.017775114839225083,0.6484375,0.345
96,0.01817455562212902,0.6484375,0.34
97,0.018773716796484922,0.65234375,0.335
98,0.019173157579388856,0.65625,0.33
99,0.019772318753744758,0.66015625,0.325
100,0.020571200319552625,0.6640625,0.32
101,0.02176952266826443,0.673828125,0.315
102,0.023367285799880167,0.6796875,0.31
103,0.024166167365688038,0.6875,0.305
104,0.026562812063111643,0.693359375,0.3
105,0.028560015977631317,0.69921875,0.295
106,0.030756940283602957,0.708984375,0.29
107,0.03275414419812263,0.7109375,0.285
108,0.03515078889554624,0.71875,0.28
109,0.037547433592969845,0.728515625,0.275
110,0.03874575594168165,0.736328125,0.27
111,0.04094268024765328,0.740234375,0.265
112,0.04353904533652886,0.744140625,0.26
113,0.046734571599760334,0.744140625,0.255
114,0.04933093668863591,0.75,0.25
115,0.04933093668863591,0.751953125,0.24964509282187733
116,0.05212702216896345,0.7578125,0.245
117,0.05452366686638706,0.76171875,0.24
118,0.05831835430397444,0.765625,0.235
119,0.06031555821849411,0.779296875,0.23
120,0.06051527860994608,0.779296875,0.22921489634066583
121,0.06311164369882165,0.783203125,0.225
122,0.06670661074495705,0.787109375,0.22
123,0.0713001797483523,0.7890625,0.215
124,0.0713001797483523,0.791015625,0.21448588552458617
125,0.07469542640303575,0.796875,0.21
126,0.07968843618933494,0.802734375,0.205
127,0.08468144597563411,0.810546875,0.2
128,0.08907529458757739,0.818359375,0.195
129,0.09406830437387657,0.828125,0.19
130,0.09986019572598362,0.830078125,0.185
131,0.1030557219892151,0.83984375,0.18
132,0.10744957060115838,0.845703125,0.175
133,0.11184341921310166,0.84765625,0.17
134,0.11803475134811264,0.857421875,0.165
135,0.11823447173956461,0.857421875,0.16406763909652916
136,0.1232274815258638,0.861328125,0.16
137,0.13061713600958658,0.869140625,0.155
138,0.13760734971040542,0.88671875,0.15
139,0.14639504693429198,0.890625,0.145
140,0.1543838625923707,0.892578125,0.14
141,0.16377072099061313,0.900390625,0.135
142,0.17215897743159578,0.90234375,0.13
143,0.17894947074096265,0.91015625,0.125
144,0.18753744757339724,0.91796875,0.12
145,0.19652486518873577,0.9296875,0.115
146,0.2049131216297184,0.9375,0.11
147,0.2170960655082884,0.94140625,0.105
148,0.22927900938685838,0.94140625,0.1
149,0.24485719992011185,0.9453125,0.095
150,0.2586379069302976,0.955078125,0.09
151,0.25883762732174953,0.955078125,0.08879664991260881
152,0.27161973237467546,0.958984375,0.085
153,0.2883962452566407,0.962890625,0.08
154,0.28859596564809264,0.962890625,0.07972901081607967
155,0.30617136009586576,0.966796875,0.075
156,0.32574395845815857,0.97265625,0.07
157,0.32594367884961056,0.97265625,0.06948588552458615
158,0.3445176752546435,0.978515625,0.065
159,0.3447173956460955,0.978515625,0.0639717710491723
160,0.3662871979229079,0.98046875,0.06
161,0.36668663870581186,0.98046875,0.05948588552458615
162,0.39185140802875973,0.986328125,0.055
163,0.39225084881166367,0.986328125,0.05448588552458615
164,0.42101058518074697,0.98828125,0.05
165,0.4214100259636509,0.98828125,0.049485885524586146
166,0.42160974635510284,0.98828125,0.04764324397722759
167,0.463151587777112,0.9921875,0.045
168,0.463351308168564,0.9921875,0.04342834763656178
169,0.5006990213700819,0.9921875,0.04
170,0.5008987417615338,0.9921875,0.03948588552458615
171,0.5430397443578989,0.9921875,0.035
172,0.5963650888755742,0.9921875,0.03
173,0.5967645296584781,0.9921875,0.02834587468712932
174,0.6540842820051928,0.99609375,0.025
175,0.7225883762732175,0.99609375,0.02
176,0.7227880966646695,0.99609375,0.01972901081607967
177,0.7231875374475734,0.99609375,0.019485885524586147
178,0.7974835230677052,0.99609375,0.015
179,0.7976832434591572,0.99609375,0.014485885524586146
180,0.8685839824246055,1.0,0.01
181,0.8687837028160575,1.0,0.00972901081607967
182,0.9478729778310365,1.0,0.005
183,1.0,1.0,0.0
