,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
145,0.173713601914639,0.90625,0.12
146,0.18328679696848824,0.91015625,0.115
147,0.1926605504587156,0.9140625,0.11
148,0.204826485839649,0.916015625,0.105
149,0.20502592740327083,0.916015625,0.10464428035178862
150,0.21659353809333864,0.916015625,0.1
151,0.2167929796569605,0.916015625,0.09906577056215714
152,0.22656561627443159,0.919921875,0.095
153,0.23733546071001196,0.92578125,0.09
154,0.23753490227363383,0.92578125,0.08972837922145185
155,0.2508974870362984,0.927734375,0.085
156,0.2642600717989629,0.9375,0.08
157,0.2644595133625848,0.9375,0.07617348884931197
158,0.2830075787794176,0.94140625,0.075
159,0.3019545273234942,0.943359375,0.07
160,0.3021539688871161,0.943359375,0.06912902936929487
161,0.3205025927403271,0.94921875,0.065
162,0.3440366972477064,0.953125,0.06
163,0.37395293179098527,0.955078125,0.055
164,0.3988831272437176,0.958984375,0.05
165,0.3994814519345832,0.958984375,0.04572315445756074
166,0.432189868368568,0.966796875,0.045
167,0.4323893099321899,0.966796875,0.04448474901750625
168,0.47207818109293975,0.978515625,0.04
169,0.4724770642201835,0.978515625,0.03948474901750625
170,0.5147586757080176,0.978515625,0.035
171,0.5151575588352613,0.978515625,0.034484749017506255
172,0.5652173913043478,0.990234375,0.03
173,0.5654168328679697,0.990234375,0.029484749017506254
174,0.6194654966094935,0.99609375,0.025
175,0.6896689270043878,1.0,0.02
176,0.6898683685680096,1.0,0.01972837922145186
177,0.7642600717989629,1.0,0.015
178,0.7644595133625848,1.0,0.014484749017506253
179,0.8514160351017152,1.0,0.01
180,0.8518149182289589,1.0,0.009484749017506254
181,0.9355803749501396,1.0,0.005
182,1.0,1.0,0.0
