,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
89,0.01154228855721393,0.59765625,0.415
90,0.011940298507462687,0.60546875,0.41
91,0.012338308457711443,0.611328125,0.405
92,0.012935323383084577,0.615234375,0.4
93,0.013333333333333334,0.6171875,0.395
94,0.013930348258706468,0.626953125,0.39
95,0.013930348258706468,0.62890625,0.385
96,0.014527363184079602,0.630859375,0.38
97,0.01472636815920398,0.63671875,0.375
98,0.014925373134328358,0.646484375,0.37
99,0.015522388059701492,0.650390625,0.365
100,0.01671641791044776,0.654296875,0.36
101,0.017512437810945275,0.662109375,0.355
102,0.018308457711442787,0.671875,0.35
103,0.0191044776119403,0.6796875,0.345
104,0.02009950248756219,0.685546875,0.34
105,0.021691542288557214,0.689453125,0.335
106,0.02308457711442786,0.689453125,0.33
107,0.024875621890547265,0.693359375,0.325
108,0.02646766169154229,0.697265625,0.32
109,0.027860696517412936,0.69921875,0.315
110,0.02845771144278607,0.70703125,0.31
111,0.02945273631840796,0.7109375,0.305
112,0.03164179104477612,0.71484375,0.3
113,0.03343283582089552,0.71484375,0.295
114,0.03462686567164179,0.71875,0.29
115,0.03562189054726368,0.728515625,0.285
116,0.0382089552238806,0.736328125,0.28
117,0.03900497512437811,0.74609375,0.275
118,0.04119402985074627,0.751953125,0.27
119,0.04318407960199005,0.7578125,0.265
120,0.04616915422885572,0.763671875,0.26
121,0.047960199004975126,0.767578125,0.255
122,0.05014925373134328,0.771484375,0.25
123,0.05293532338308458,0.779296875,0.245
124,0.05512437810945273,0.787109375,0.24
125,0.05771144278606965,0.796875,0.235
126,0.05791044776119403,0.796875,0.23486062370514438
127,0.06208955223880597,0.80078125,0.23
128,0.06567164179104477,0.80859375,0.225
129,0.06865671641791045,0.8125,0.22
130,0.07343283582089552,0.818359375,0.215
131,0.07741293532338309,0.82421875,0.21
132,0.08238805970149254,0.833984375,0.205
133,0.08597014925373134,0.83984375,0.2
134,0.09034825870646766,0.84375,0.195
135,0.09572139303482587,0.84765625,0.19
136,0.09850746268656717,0.849609375,0.185
137,0.10268656716417911,0.85546875,0.18
138,0.10885572139303483,0.857421875,0.175
139,0.1090547263681592,0.857421875,0.1744855187175314
140,0.11383084577114427,0.861328125,0.17
141,0.11980099502487562,0.865234375,0.165
142,0.12577114427860697,0.87109375,0.16
143,0.13213930348258707,0.876953125,0.155
144,0.13611940298507463,0.884765625,0.15
145,0.14348258706467662,0.88671875,0.145
146,0.14985074626865671,0.890625,0.14
147,0.1562189054726368,0.900390625,0.135
148,0.1647761194029851,0.90625,0.13
149,0.17412935323383086,0.916015625,0.125
150,0.18208955223880596,0.923828125,0.12
151,0.19323383084577114,0.93359375,0.115
152,0.2035820895522388,0.943359375,0.11
153,0.20378109452736318,0.943359375,0.10906703594388065
154,0.2171144278606965,0.947265625,0.105
155,0.21731343283582089,0.947265625,0.1042143257033224
156,0.22766169154228855,0.953125,0.1
157,0.22805970149253732,0.953125,0.09776688036473442
158,0.24218905472636815,0.955078125,0.095
159,0.25671641791044775,0.958984375,0.09
160,0.2569154228855721,0.958984375,0.0894855187175314
161,0.2720398009950249,0.9609375,0.085
162,0.2865671641791045,0.96484375,0.08
163,0.303681592039801,0.96875,0.075
164,0.3243781094527363,0.9765625,0.07
165,0.3245771144278607,0.9765625,0.06906703594388064
166,0.34189054726368157,0.9765625,0.065
167,0.342089552238806,0.9765625,0.06464483061152242
168,0.36835820895522386,0.9765625,0.06
169,0.3908457711442786,0.984375,0.055
170,0.39104477611940297,0.984375,0.054485518717531385
171,0.4185074626865672,0.990234375,0.05
172,0.4565174129353234,0.990234375,0.045
173,0.45691542288557213,0.990234375,0.044067035943880645
174,0.49014925373134327,0.99609375,0.04
175,0.49034825870646764,0.99609375,0.038719975592167305
176,0.5285572139303483,1.0,0.035
177,0.528955223880597,1.0,0.03355255466141203
178,0.5824875621890547,1.0,0.03
179,0.5826865671641791,1.0,0.029067035943880645
180,0.6439800995024876,1.0,0.025
181,0.644179104477612,1.0,0.024067035943880644
182,0.7132338308457712,1.0,0.02
183,0.7892537313432836,1.0,0.015
184,0.789452736318408,1.0,0.014728806985791014
185,0.8682587064676617,1.0,0.01
186,0.8686567164179104,1.0,0.009728806985791014
187,0.8688557213930348,1.0,0.009485518717531383
188,0.9438805970149253,1.0,0.005
189,1.0,1.0,0.0
