,roc_fpr_kge_rf,roc_tpr_kge_rf,roc_threshold_kge_rf
230,0.3559928443649374,0.9765625,0.068
231,0.3699065792089048,0.978515625,0.066
232,0.38302524349035977,0.98046875,0.064
233,0.3979328165374677,0.98046875,0.062
234,0.4162194394752534,0.982421875,0.06
235,0.43430729477241103,0.984375,0.058
236,0.44921486781951897,0.984375,0.056
237,0.46909163188232955,0.990234375,0.054
238,0.4883720930232558,0.9921875,0.052
239,0.5152057245080501,0.998046875,0.05
240,0.5400516795865633,0.998046875,0.048
241,0.5666865434307294,0.998046875,0.046
242,0.5913337308686146,0.998046875,0.044
243,0.6191612005565494,0.998046875,0.042
244,0.646591134963228,1.0,0.04
245,0.6758099781355595,1.0,0.038
246,0.7038362154641224,1.0,0.036
247,0.7332538262770821,1.0,0.034
248,0.7640628105744385,1.0,0.032
249,0.7944742595905386,1.0,0.03
250,0.8268733850129198,1.0,0.028
251,0.8574836016696482,1.0,0.026
252,0.8863049095607235,1.0,0.024
253,0.9091631882329557,1.0,0.022
254,0.932419002186444,1.0,0.02
255,0.9520969986086265,1.0,0.018
256,0.9676008745776188,1.0,0.016
257,0.9795269330153051,1.0,0.014
258,0.9890677797654542,1.0,0.012
259,0.9946332737030411,1.0,0.01
260,0.9970184853905785,1.0,0.008
261,0.9994036970781157,1.0,0.004
262,1.0,1.0,0.002
