,pr_precision_rf,pr_recall_rf,pr_threshold_rf
91,0.8785714285714286,0.48046875,0.46
92,0.8840579710144928,0.4765625,0.465
93,0.8864468864468864,0.47265625,0.47
94,0.8913857677902621,0.46484375,0.475
95,0.8935361216730038,0.458984375,0.48
96,0.8931297709923665,0.45703125,0.485
97,0.8992248062015504,0.453125,0.49
98,0.9019607843137255,0.44921875,0.495
99,0.9011857707509882,0.4453125,0.5
100,0.8995983935742972,0.4375,0.505
101,0.9098360655737705,0.43359375,0.51
102,0.9083333333333333,0.42578125,0.515
103,0.9071729957805907,0.419921875,0.52
104,0.9184549356223176,0.41796875,0.525
105,0.9224137931034483,0.41796875,0.53
106,0.9260869565217391,0.416015625,0.535
107,0.9244444444444444,0.40625,0.54
108,0.9237668161434978,0.40234375,0.55
109,0.9234234234234234,0.400390625,0.555
110,0.9259259259259259,0.390625,0.56
111,0.9295774647887324,0.38671875,0.565
112,0.9330143540669856,0.380859375,0.57
113,0.9317073170731708,0.373046875,0.575
114,0.9306930693069307,0.3671875,0.58
115,0.9296482412060302,0.361328125,0.585
116,0.9333333333333333,0.35546875,0.59
117,0.93717277486911,0.349609375,0.595
118,0.9405405405405406,0.33984375,0.6
119,0.9392265193370166,0.33203125,0.605
120,0.9441340782122905,0.330078125,0.61
121,0.9431818181818182,0.32421875,0.615
122,0.9428571428571428,0.322265625,0.62
123,0.9418604651162791,0.31640625,0.625
124,0.9523809523809523,0.3125,0.63
125,0.9578313253012049,0.310546875,0.635
126,0.9629629629629629,0.3046875,0.64
127,0.9622641509433962,0.298828125,0.645
128,0.967948717948718,0.294921875,0.65
129,0.9671052631578947,0.287109375,0.655
130,0.9659863945578231,0.27734375,0.66
131,0.9716312056737588,0.267578125,0.665
132,0.9779411764705882,0.259765625,0.67
133,0.9776119402985075,0.255859375,0.675
134,0.9770992366412213,0.25,0.68
135,0.9769230769230769,0.248046875,0.685
136,0.9761904761904762,0.240234375,0.69
137,0.9758064516129032,0.236328125,0.695
138,0.9754098360655737,0.232421875,0.7
139,0.9734513274336283,0.21484375,0.705
140,0.972972972972973,0.2109375,0.71
141,0.9724770642201835,0.20703125,0.715
142,0.9714285714285714,0.19921875,0.72
143,0.97,0.189453125,0.725
144,0.9690721649484536,0.18359375,0.73
145,0.9787234042553191,0.1796875,0.735
146,0.9777777777777777,0.171875,0.74
147,0.9775280898876404,0.169921875,0.745
148,0.9759036144578314,0.158203125,0.755
149,0.9746835443037974,0.150390625,0.76
150,0.974025974025974,0.146484375,0.765
151,0.9714285714285714,0.1328125,0.77
152,0.9846153846153847,0.125,0.775
153,0.9841269841269841,0.12109375,0.78
154,0.9838709677419355,0.119140625,0.785
155,0.9830508474576272,0.11328125,0.79
156,0.9827586206896551,0.111328125,0.795
157,0.9824561403508771,0.109375,0.8
158,0.9821428571428571,0.107421875,0.805
159,0.9811320754716981,0.1015625,0.81
160,0.9807692307692307,0.099609375,0.815
161,1.0,0.095703125,0.825
162,1.0,0.091796875,0.83
163,1.0,0.083984375,0.835
164,1.0,0.078125,0.84
165,1.0,0.076171875,0.845
166,1.0,0.072265625,0.85
167,1.0,0.068359375,0.855
168,1.0,0.064453125,0.86
169,1.0,0.060546875,0.87
170,1.0,0.052734375,0.875
171,1.0,0.05078125,0.88
172,1.0,0.048828125,0.885
173,1.0,0.04296875,0.89
174,1.0,0.041015625,0.895
175,1.0,0.0390625,0.905
176,1.0,0.037109375,0.91
177,1.0,0.03515625,0.915
178,1.0,0.029296875,0.92
179,1.0,0.02734375,0.925
180,1.0,0.025390625,0.93
181,1.0,0.0234375,0.935
182,1.0,0.01953125,0.94
183,1.0,0.015625,0.945
184,1.0,0.01171875,0.95
185,1.0,0.009765625,0.96
186,1.0,0.005859375,0.965
187,1.0,0.00390625,0.99
188,1.0,0.001953125,1.0
189,1.0,0.0,
