,pr_precision_rf,pr_recall_rf,pr_threshold_rf
144,0.9818181818181818,0.31640625,0.64
145,0.9875776397515528,0.310546875,0.645
146,0.9870967741935484,0.298828125,0.65
147,0.9868421052631579,0.29296875,0.655
148,0.9867549668874173,0.291015625,0.66
149,0.9866666666666667,0.2890625,0.665
150,0.9863945578231292,0.283203125,0.67
151,0.986013986013986,0.275390625,0.675
152,0.9854014598540146,0.263671875,0.68
153,0.9852941176470589,0.26171875,0.685
154,0.9849624060150376,0.255859375,0.69
155,0.9847328244274809,0.251953125,0.695
156,0.984375,0.24609375,0.7
157,0.983739837398374,0.236328125,0.705
158,0.9833333333333333,0.23046875,0.71
159,0.9830508474576272,0.2265625,0.715
160,0.9821428571428571,0.21484375,0.72
161,0.9811320754716981,0.203125,0.725
162,0.9807692307692307,0.19921875,0.73
163,0.9797979797979798,0.189453125,0.735
164,0.978021978021978,0.173828125,0.745
165,0.9770114942528736,0.166015625,0.755
166,0.9761904761904762,0.16015625,0.76
167,0.9875,0.154296875,0.765
168,0.9871794871794872,0.150390625,0.77
169,0.9866666666666667,0.14453125,0.775
170,0.9857142857142858,0.134765625,0.78
171,0.9850746268656716,0.12890625,0.785
172,0.9848484848484849,0.126953125,0.79
173,0.9846153846153847,0.125,0.795
174,0.9838709677419355,0.119140625,0.8
175,0.9833333333333333,0.115234375,0.805
176,0.9818181818181818,0.10546875,0.81
177,0.9811320754716981,0.1015625,0.815
178,0.9803921568627451,0.09765625,0.82
179,0.9777777777777777,0.0859375,0.83
180,0.9772727272727273,0.083984375,0.835
181,0.9767441860465116,0.08203125,0.84
182,0.9736842105263158,0.072265625,0.845
183,0.9722222222222222,0.068359375,0.85
184,0.9696969696969697,0.0625,0.855
185,0.96875,0.060546875,0.86
186,0.9655172413793104,0.0546875,0.865
187,0.9642857142857143,0.052734375,0.87
188,0.96,0.046875,0.875
189,0.9565217391304348,0.04296875,0.88
190,1.0,0.04296875,0.885
191,1.0,0.037109375,0.89
192,1.0,0.03515625,0.895
193,1.0,0.033203125,0.9
194,1.0,0.025390625,0.905
195,1.0,0.021484375,0.915
196,1.0,0.01953125,0.92
197,1.0,0.015625,0.925
198,1.0,0.013671875,0.93
199,1.0,0.009765625,0.945
200,1.0,0.0078125,0.95
201,1.0,0.00390625,0.98
202,1.0,0.001953125,0.985
203,1.0,0.0,
