,pr_precision_rf,pr_recall_rf,pr_threshold_rf
71,0.648972602739726,0.740234375,0.265
72,0.660245183887916,0.736328125,0.27
73,0.6648841354723708,0.728515625,0.275
74,0.6764705882352942,0.71875,0.28
75,0.6893939393939394,0.7109375,0.285
76,0.7021276595744681,0.708984375,0.29
77,0.7145708582834331,0.69921875,0.295
78,0.7274590163934426,0.693359375,0.3
79,0.7441860465116279,0.6875,0.305
80,0.7483870967741936,0.6796875,0.31
81,0.7599118942731278,0.673828125,0.315
82,0.7674943566591422,0.6640625,0.32
83,0.7734553775743707,0.66015625,0.325
84,0.7777777777777778,0.65625,0.33
85,0.780373831775701,0.65234375,0.335
86,0.7848699763593381,0.6484375,0.34
87,0.7885985748218527,0.6484375,0.345
88,0.8029197080291971,0.64453125,0.35
89,0.8138957816377171,0.640625,0.355
90,0.8165829145728644,0.634765625,0.36
91,0.8235294117647058,0.62890625,0.365
92,0.8307291666666666,0.623046875,0.37
93,0.8289473684210527,0.615234375,0.375
94,0.8382749326145552,0.607421875,0.38
95,0.8401084010840109,0.60546875,0.385
96,0.8448753462603878,0.595703125,0.39
97,0.8487394957983193,0.591796875,0.395
98,0.8645533141210374,0.5859375,0.4
99,0.8717201166180758,0.583984375,0.405
100,0.8835820895522388,0.578125,0.41
101,0.8882175226586103,0.57421875,0.415
102,0.8984615384615384,0.5703125,0.42
103,0.9006211180124224,0.56640625,0.425
104,0.89937106918239,0.55859375,0.43
105,0.9012738853503185,0.552734375,0.435
106,0.9090909090909091,0.546875,0.44
107,0.9163879598662207,0.53515625,0.445
108,0.9249146757679181,0.529296875,0.45
109,0.9337979094076655,0.5234375,0.455
110,0.9328621908127208,0.515625,0.46
111,0.9326241134751773,0.513671875,0.465
112,0.9379562043795621,0.501953125,0.47
113,0.940959409594096,0.498046875,0.475
114,0.9473684210526315,0.4921875,0.48
115,0.950381679389313,0.486328125,0.485
116,0.9498069498069498,0.48046875,0.49
117,0.9494163424124513,0.4765625,0.495
118,0.9565217391304348,0.47265625,0.5
119,0.9598393574297188,0.466796875,0.505
120,0.9595141700404858,0.462890625,0.51
121,0.9591836734693877,0.458984375,0.515
122,0.9588477366255144,0.455078125,0.52
123,0.9617021276595744,0.44140625,0.525
124,0.9613733905579399,0.4375,0.53
125,0.9690265486725663,0.427734375,0.54
126,0.9683257918552036,0.41796875,0.545
127,0.9724770642201835,0.4140625,0.55
128,0.9722222222222222,0.41015625,0.555
129,0.9719626168224299,0.40625,0.56
130,0.9759615384615384,0.396484375,0.565
131,0.9803921568627451,0.390625,0.57
132,0.9800995024875622,0.384765625,0.575
133,0.9797979797979798,0.37890625,0.58
134,0.9794871794871794,0.373046875,0.585
135,0.9842931937172775,0.3671875,0.595
136,0.9842105263157894,0.365234375,0.6
137,0.983957219251337,0.359375,0.605
138,0.988950276243094,0.349609375,0.61
139,0.9885714285714285,0.337890625,0.615
140,0.9883720930232558,0.33203125,0.62
141,0.9883040935672515,0.330078125,0.625
142,0.9882352941176471,0.328125,0.63
143,0.9880239520958084,0.322265625,0.635
144,0.9878048780487805,0.31640625,0.64
145,0.9873417721518988,0.3046875,0.645
146,0.9869281045751634,0.294921875,0.65
147,0.9863013698630136,0.28125,0.655
148,0.9861111111111112,0.27734375,0.66
149,0.9859154929577465,0.2734375,0.665
150,0.9858156028368794,0.271484375,0.67
151,0.9855072463768116,0.265625,0.675
152,0.9851851851851852,0.259765625,0.68
153,0.9847328244274809,0.251953125,0.685
154,0.9844961240310077,0.248046875,0.69
155,0.984375,0.24609375,0.695
156,0.9841269841269841,0.2421875,0.7
157,0.983739837398374,0.236328125,0.705
158,0.9831932773109243,0.228515625,0.715
159,0.9823008849557522,0.216796875,0.725
160,0.9818181818181818,0.2109375,0.73
161,0.981651376146789,0.208984375,0.735
162,0.9813084112149533,0.205078125,0.74
163,0.9809523809523809,0.201171875,0.745
164,0.9797979797979798,0.189453125,0.75
165,0.979381443298969,0.185546875,0.755
166,0.9791666666666666,0.18359375,0.76
167,0.989010989010989,0.17578125,0.765
168,0.9885057471264368,0.16796875,0.77
169,0.9880952380952381,0.162109375,0.775
170,0.9875,0.154296875,0.78
171,0.9871794871794872,0.150390625,0.785
172,0.9866666666666667,0.14453125,0.79
173,0.9863013698630136,0.140625,0.795
174,0.9861111111111112,0.138671875,0.8
175,0.9852941176470589,0.130859375,0.805
176,0.984375,0.123046875,0.81
177,0.9836065573770492,0.1171875,0.815
178,0.9824561403508771,0.109375,0.825
179,0.9814814814814815,0.103515625,0.83
180,0.9795918367346939,0.09375,0.835
181,0.9782608695652174,0.087890625,0.84
182,0.9761904761904762,0.080078125,0.845
183,0.9743589743589743,0.07421875,0.85
184,0.9705882352941176,0.064453125,0.865
185,0.96875,0.060546875,0.87
186,0.9666666666666667,0.056640625,0.875
187,0.9642857142857143,0.052734375,0.885
188,0.9565217391304348,0.04296875,0.89
189,1.0,0.041015625,0.895
190,1.0,0.0390625,0.9
191,1.0,0.03515625,0.905
192,1.0,0.033203125,0.91
193,1.0,0.03125,0.92
194,1.0,0.02734375,0.925
195,1.0,0.0234375,0.93
196,1.0,0.021484375,0.935
197,1.0,0.017578125,0.94
198,1.0,0.013671875,0.945
199,1.0,0.01171875,0.96
200,1.0,0.009765625,0.965
201,1.0,0.0078125,0.97
202,1.0,0.0,
